Date,Open,High,Low,Close,Adj. Close,Volume,Day,Month,Year,DayOfWeek,Quarter,DayOfYear,WeekOfYear,SMA_10,EMA_10,RSI,Daily_Return,Log_Return,EMA_12,EMA_26,MACD,Signal_Line,Rolling_Std_10,Rolling_Std_20,Rolling_Std_50,High-Low,High-PrevClose,Low-PrevClose,TrueRange,ATR,Volume_MA_10,Volume_MA_20,next_day_close
2019-05-09,16.13,16.25,15.8,16.13,16.13,100670730,9,5,2019,3,2,129,19,16.25,16.366314108515756,53.23767443488311,-0.011642156862745168,-0.011710457398843528,16.367542063759473,16.395273640131748,-0.027731576372275413,-0.037840311891053094,0.03135824284732678,0.03548613455185452,0.036716730777994276,0.4499999999999993,0.07000000000000028,0.5199999999999996,0.5199999999999996,9.224999999999998,202445175.0,114635121.65,15.97
2019-05-10,15.98,16.13,15.73,15.97,15.97,105125040,10,5,2019,4,2,130,19,16.279,16.294256997876527,53.23767443488311,-0.009919404835709744,-0.009968929910196314,16.306381746258015,16.363771889010877,-0.057390142752861806,-0.04175027806341484,0.02668825267014387,0.03548613455185452,0.036716730777994276,0.3999999999999986,0.0,0.3999999999999986,0.3999999999999986,9.224999999999998,179416615.5,114635121.65,15.13
2019-05-13,15.47,15.5,14.97,15.13,15.13,162521940,13,5,2019,0,2,133,20,16.182,16.08257390735352,53.23767443488311,-0.05259862241703195,-0.05403243442665653,16.125399939141396,16.272381378713774,-0.14698143957237875,-0.06279651036520761,0.03013085111103581,0.03548613455185452,0.036716730777994276,0.5299999999999994,0.47000000000000064,1.0,1.0,9.224999999999998,170597095.5,114635121.65,15.49
2019-05-14,15.29,15.63,15.2,15.49,15.49,108786180,14,5,2019,1,2,134,20,16.139999999999997,15.974833196925607,40.59040590405903,0.023793787177792458,0.023515126628512704,16.027646102350413,16.214427202512756,-0.18678110016234228,-0.08759342832463456,0.03141656182955097,0.03548613455185452,0.036716730777994276,0.4300000000000015,0.5,0.06999999999999851,0.5,0.7057142857142855,167278771.5,114635121.65,15.46
2019-05-15,15.29,15.5,15.02,15.46,15.46,109439640,15,5,2019,2,2,135,20,16.125999999999998,15.88122716112095,40.36697247706422,-0.0019367333763717909,-0.001938611269501298,15.940315932758041,16.15854370603033,-0.2182277732722877,-0.11372029731416519,0.030830191238483583,0.03548613455185452,0.036716730777994276,0.4800000000000004,0.009999999999999787,0.47000000000000064,0.4800000000000004,0.6778571428571426,162166204.5,114635121.65,15.22
2019-05-16,15.3,15.4,15.1,15.22,15.22,112249095,16,5,2019,3,2,136,20,16.021,15.76100404091714,45.26748971193417,-0.015523932729624823,-0.01564569072573611,15.829498096949113,16.089021950028084,-0.25952385307897075,-0.1428810084671263,0.02698488700314201,0.03548613455185452,0.036716730777994276,0.3000000000000007,0.0600000000000005,0.3600000000000012,0.3600000000000012,0.6249999999999998,146152105.5,114635121.65,14.07
2019-05-17,14.8,14.82,13.93,14.07,14.07,266799990,17,5,2019,4,2,137,20,15.728,15.453548760750387,31.84257602862253,-0.07555847568988172,-0.07856548130724207,15.558806082033865,15.939464768544521,-0.3806586865106567,-0.1904365440758324,0.028435215862652807,0.03548613455185452,0.036716730777994276,0.8900000000000006,0.40000000000000036,1.290000000000001,1.290000000000001,0.6607142857142856,137271948.0,114635121.65,13.69
2019-05-20,13.52,13.73,13.02,13.69,13.69,307892925,20,5,2019,0,2,140,21,15.395,15.132903531523041,30.79584775086505,-0.027007818052594224,-0.02737923182594022,15.271297454028655,15.772837748652334,-0.5015402946236787,-0.25265729418540167,0.027669782629536777,0.03548613455185452,0.036716730777994276,0.7100000000000009,0.33999999999999986,1.0500000000000007,1.0500000000000007,0.7014285714285713,151810326.0,114635121.65,13.67
2019-05-21,13.18,13.83,13.07,13.67,13.67,270058485,21,5,2019,1,2,141,21,15.115,14.866921071246125,32.42258652094718,-0.0014609203798392478,-0.0014619885644992772,15.024943999562709,15.617071989492903,-0.5921279899301943,-0.3205514333343602,0.028008545607440125,0.03548613455185452,0.036716730777994276,0.7599999999999998,0.14000000000000057,0.6199999999999992,0.7599999999999998,0.7149999999999999,163619062.5,114635121.65,12.85
2019-05-22,13.27,13.6,12.79,12.85,12.85,280277805,22,5,2019,2,2,142,21,14.768,14.500208149201374,19.680851063829778,-0.059985369422092205,-0.06185983939462942,14.690337230399216,15.41210369397491,-0.721766463575694,-0.400794439382627,0.03068723832710388,0.03548613455185452,0.036716730777994276,0.8100000000000005,0.07000000000000028,0.8800000000000008,0.8800000000000008,0.7149999999999999,182382183.0,203767187.25,13.03
2019-05-23,12.96,13.3,12.41,13.03,13.03,398207130,23,5,2019,3,2,143,21,14.458000000000002,14.232897576619305,11.001964636542226,0.014007782101167265,0.013910579795524895,14.43490073341472,15.235651568495285,-0.8007508350805654,-0.48078571852221474,0.03276105433161621,0.03265815906287891,0.036716730777994276,0.8900000000000006,0.45000000000000107,0.4399999999999995,0.8900000000000006,0.7157142857142856,212135823.0,207290499.0,12.71
2019-05-24,13.32,13.33,12.58,12.71,12.71,212048580,24,5,2019,4,2,144,21,14.132000000000001,13.956007108143066,10.018552875695718,-0.024558710667689887,-0.02486530593539101,14.169531389812455,15.048566267125265,-0.8790348773128098,-0.5604355502803338,0.03255625906752965,0.03152771563815946,0.036716730777994276,0.75,0.3000000000000007,0.4499999999999993,0.75,0.722857142857143,222828177.0,201122396.25,12.58
2019-05-28,12.75,13.0,12.52,12.58,12.58,154693515,28,5,2019,1,2,148,22,13.877,13.705823997571597,10.865191146881287,-0.010228166797797034,-0.010280833929068239,13.924988099072078,14.865709506597467,-0.9407214075253894,-0.6364927217293449,0.030856279728231167,0.030320063601626958,0.036716730777994276,0.4800000000000004,0.28999999999999915,0.19000000000000128,0.4800000000000004,0.6992857142857145,222045334.5,196321215.0,12.66
2019-05-29,12.47,12.83,12.34,12.66,12.66,179529570,29,5,2019,2,2,149,22,13.594,13.515674179831308,12.653061224489775,0.006359300476947549,0.006339165443735676,13.730374545368681,14.702323617219877,-0.9719490718511956,-0.7035839917537151,0.02865624535185517,0.03059127433819487,0.036716730777994276,0.4900000000000002,0.25,0.2400000000000002,0.4900000000000002,0.7035714285714288,229119673.5,198199222.5,12.55
2019-05-30,12.58,12.82,12.47,12.55,12.55,118897125,30,5,2019,3,2,150,22,13.303,13.340097056225616,12.863070539419084,-0.008688783570300118,-0.008726751138237196,13.548778461465806,14.542892238166552,-0.9941137767007451,-0.7616899487431211,0.02827105439746067,0.03052716569209524,0.036716730777994276,0.34999999999999964,0.16000000000000014,0.1899999999999995,0.34999999999999964,0.6914285714285716,230065422.0,196115813.25,12.34
2019-05-31,12.34,12.66,12.27,12.34,12.34,156100980,31,5,2019,4,2,151,22,13.015,13.158261227820958,12.731006160164256,-0.016733067729083784,-0.016874647100551258,13.362812544317222,14.3797150353394,-1.0169024910221776,-0.8127324571989324,0.02825110511679806,0.027839663181691697,0.036716730777994276,0.39000000000000057,0.10999999999999943,0.28000000000000114,0.39000000000000057,0.6907142857142861,234450610.5,190301358.0,11.93
2019-06-03,12.37,12.45,11.8,11.93,11.93,195966150,3,6,2019,0,2,154,23,12.801000000000002,12.934941004580782,13.963963963963948,-0.03322528363047006,-0.03378978236741705,13.142379845191495,14.198254662351296,-1.0558748171598005,-0.8613609291911061,0.02140797053929718,0.024523037367076717,0.036716730777994276,0.6499999999999986,0.10999999999999943,0.5399999999999991,0.6499999999999986,0.665714285714286,227367226.5,182319587.25,12.91
2019-06-04,12.07,12.93,11.97,12.91,12.91,207112830,4,6,2019,1,2,155,23,12.722999999999999,12.930406276475185,24.505928853754938,0.08214585079631176,0.07894596874872634,13.106629099777418,14.102828391066014,-0.9961992912885957,-0.8883286016106041,0.03723484004695926,0.032959018369984695,0.036716730777994276,0.9599999999999991,1.0,0.040000000000000924,1.0,0.7014285714285717,217289217.0,184549771.5,13.11
2019-06-05,13.25,13.42,12.79,13.11,13.11,202661340,5,6,2019,2,2,156,23,12.667,12.963059680752423,27.533460803059256,0.015491866769945739,0.015373092917057303,13.107147699811662,14.029285547283347,-0.922137847471685,-0.8950904507828203,0.03780737485347461,0.03323289811478162,0.036716730777994276,0.6300000000000008,0.5099999999999998,0.120000000000001,0.6300000000000008,0.7121428571428574,210549502.5,187084282.5,13.73
2019-06-06,13.63,14.07,13.45,13.73,13.73,303632265,6,6,2019,3,2,157,23,12.754999999999999,13.102503375161072,36.72014260249555,0.04729214340198329,0.046207922004271276,13.202971130609868,14.00711624748458,-0.8041451168747127,-0.8769013840011989,0.03513762117224123,0.035687970807192,0.036716730777994276,0.620000000000001,0.9600000000000009,0.33999999999999986,0.9600000000000009,0.7550000000000002,212884948.5,197633565.75,13.63
2019-06-07,13.67,14.06,13.57,13.63,13.63,240052905,7,6,2019,4,2,158,23,12.815000000000001,13.198411852404513,45.17543859649124,-0.00728332119446462,-0.00730997407143838,13.268667879746811,13.97918171063387,-0.7105138308870593,-0.8436238733783711,0.0353229193979104,0.03567785849314799,0.036716730777994276,0.4900000000000002,0.33000000000000007,0.16000000000000014,0.4900000000000002,0.6978571428571431,197069526.0,204602674.5,14.19
2019-06-10,14.02,14.46,13.93,14.19,14.19,158775585,10,6,2019,0,2,161,24,12.963,13.378700606512783,55.27426160337553,0.04108584005869398,0.04026424546350997,13.410411282862686,13.994797880216545,-0.5843865973538591,-0.7917764181734688,0.03530725454097083,0.03730287830289923,0.036716730777994276,0.5300000000000011,0.8300000000000001,0.29999999999999893,0.8300000000000001,0.6821428571428573,191742226.5,207285201.75,14.47
2019-06-11,14.61,14.73,14.23,14.47,14.47,174803055,11,6,2019,1,2,162,24,13.152000000000001,13.577118678055912,58.00000000000001,0.019732205778717482,0.019540049471441275,13.573424931653044,14.029998037237542,-0.45657310558449815,-0.7247357556556746,0.03450929820752868,0.03595056484828765,0.036716730777994276,0.5,0.5400000000000009,0.040000000000000924,0.5400000000000009,0.6664285714285717,193753180.5,207899257.5,13.95
2019-06-12,14.86,14.89,13.93,13.95,13.95,227963160,12,6,2019,2,2,163,24,13.281,13.644915282045744,61.702127659574465,-0.03593642017968224,-0.036598032376018,13.631359557552575,14.024072256701428,-0.39271269914885387,-0.6583311443543105,0.038044780582113365,0.036208821510313474,0.036716730777994276,0.9600000000000009,0.41999999999999993,0.5400000000000009,0.9600000000000009,0.6721428571428574,198596539.5,213858106.5,14.26
2019-06-13,14.03,14.33,13.83,14.26,14.26,122523900,13,6,2019,3,2,164,24,13.452000000000002,13.756748867128337,62.73291925465839,0.022222222222222365,0.021978906718775382,13.728073471775255,14.041548385834655,-0.3134749140594,-0.5893598982953284,0.03757543185440925,0.036701987062121535,0.036716730777994276,0.5,0.3800000000000008,0.11999999999999922,0.5,0.6442857142857145,198959217.0,214512319.5,14.33
2019-06-14,14.08,14.44,14.03,14.33,14.33,111501030,14,6,2019,4,2,165,24,13.651,13.860976345832276,67.68558951965063,0.004908835904628317,0.00489682685393059,13.820677553040602,14.062915172069125,-0.2422376190285238,-0.5199354424419675,0.036241551313401905,0.036630841978565615,0.036716730777994276,0.41000000000000014,0.17999999999999972,0.23000000000000043,0.41000000000000014,0.6200000000000002,194499222.0,214474916.25,15.0
2019-06-17,14.37,15.13,14.28,15.0,15.0,184752045,17,6,2019,0,2,168,25,13.958000000000002,14.068071555680952,73.63281249999999,0.04675505931612012,0.04569495926212967,14.002111775649741,14.132328863026968,-0.13021708737722726,-0.4419917714290195,0.03293284904363403,0.03387553822108163,0.036716730777994276,0.8500000000000014,0.8000000000000007,0.05000000000000071,0.8500000000000014,0.6464285714285717,193377811.5,210372519.0,14.98
2019-06-18,15.25,15.65,14.84,14.98,14.98,190736820,18,6,2019,1,2,169,25,14.165000000000001,14.233876727375325,72.92490118577075,-0.0013333333333332975,-0.0013342230131366103,14.152556117857474,14.195119317617564,-0.0425631997600906,-0.36210605709523375,0.026384437251702215,0.03312702962296382,0.036716730777994276,0.8100000000000005,0.6500000000000004,0.16000000000000014,0.8100000000000005,0.6692857142857146,191740210.5,204514713.75,15.1
2019-06-19,15.01,15.18,14.74,15.1,15.1,98627025,19,6,2019,2,2,170,25,14.363999999999999,14.391353686034357,75.14792899408282,0.008010680907877044,0.0079787657318051,14.29831671511017,14.26214751631256,0.03616919879761049,-0.28245100591666494,0.026484062712653102,0.03309706550504096,0.036716730777994276,0.4399999999999995,0.1999999999999993,0.2400000000000002,0.4399999999999995,0.675714285714286,181336779.0,195943140.75,14.64
2019-06-20,14.87,15.13,14.42,14.64,14.64,177951930,20,6,2019,3,2,171,25,14.455000000000002,14.436562106755382,71.61654135338347,-0.030463576158940353,-0.0309372352877131,14.35088337432399,14.290136589178296,0.060746785145694204,-0.21381144770419314,0.027206029528057868,0.030585730617731836,0.036716730777994276,0.7100000000000009,0.030000000000001137,0.6799999999999997,0.7100000000000009,0.698571428571429,168768745.5,190826847.0,14.79
2019-06-21,14.41,14.81,14.37,14.79,14.79,123031170,21,6,2019,4,2,172,25,14.571000000000002,14.500823541890766,78.26086956521739,0.010245901639344135,0.010193768189542804,14.418439778274145,14.327163508498423,0.09127626977572234,-0.15279390420821007,0.026761035954791308,0.030551772807125493,0.036716730777994276,0.4400000000000013,0.16999999999999993,0.27000000000000135,0.4400000000000013,0.683571428571429,157066572.0,177068049.0,14.91
2019-06-24,14.88,15.06,14.73,14.91,14.91,86261565,24,6,2019,0,2,175,26,14.643,14.575219261546989,73.80952380952381,0.008113590263691739,0.008080852053938674,14.49406442777043,14.370336581942984,0.123727845827446,-0.09748955420107885,0.0242131105609248,0.029647440956175223,0.036716730777994276,0.33000000000000007,0.27000000000000135,0.05999999999999872,0.33000000000000007,0.6357142857142862,149815170.0,170778698.25,14.65
2019-06-25,14.96,15.02,14.63,14.65,14.65,92731065,25,6,2019,1,2,176,26,14.661000000000001,14.588815759447536,68.07511737089203,-0.017437961099932897,-0.017591793313570702,14.518054515805748,14.39105239068795,0.12700212511779796,-0.0525912183373035,0.02458884021924925,0.029928666862191776,0.036716730777994276,0.3899999999999988,0.10999999999999943,0.27999999999999936,0.3899999999999988,0.618571428571429,141607971.0,167680575.75,14.62
2019-06-26,14.69,15.15,14.54,14.62,14.62,127608120,26,6,2019,2,2,177,26,14.728,14.594485621366164,62.12534059945502,-0.0020477815699659896,-0.002049881141443987,14.533738436451017,14.408011472859213,0.1257269635918039,-0.016927581951482022,0.020915652517568255,0.03001277774816503,0.036716730777994276,0.6100000000000012,0.5,0.11000000000000121,0.6100000000000012,0.593571428571429,131572467.0,165084503.25,14.86
2019-06-27,14.63,14.86,14.49,14.86,14.86,95095650,27,6,2019,3,2,178,26,14.788,14.64276096293595,66.14173228346455,0.01641586867305067,0.016282584967980716,14.58393252315086,14.44149210449927,0.1424404186515904,0.014946018169132463,0.020456823211703664,0.02981813913792082,0.036716730777994276,0.3699999999999992,0.2400000000000002,0.129999999999999,0.3699999999999992,0.5850000000000003,128829642.0,163894429.5,14.9
2019-06-28,14.73,15.01,14.72,14.9,14.9,102770760,28,6,2019,4,2,179,26,14.844999999999999,14.689531696947595,60.79027355623101,0.0026917900403768957,0.0026881736618003956,14.63255828881996,14.475455652314139,0.15710263650582057,0.04337734183647009,0.020461706368547092,0.02925028788409529,0.036716730777994276,0.28999999999999915,0.15000000000000036,0.1399999999999988,0.28999999999999915,0.5464285714285717,127956615.0,161227918.5,15.14
2019-07-01,15.35,15.54,15.09,15.14,15.14,123569460,1,7,2019,0,3,182,27,14.858999999999998,14.771435024775304,60.3076923076923,0.016107382550335503,0.015979035057889193,14.71062624438612,14.524681159550129,0.18594508483599093,0.07189089043637426,0.014901987097801895,0.02744957233696559,0.036716730777994276,0.4499999999999993,0.6399999999999988,0.1899999999999995,0.6399999999999988,0.5535714285714287,121838356.5,157608084.0,14.97
2019-07-02,15.26,15.28,14.81,14.97,14.97,138885405,2,7,2019,1,3,183,27,14.858,14.80753774754343,67.58620689655174,-0.011228533685601061,-0.011292049577765733,14.750529899095948,14.557667740324193,0.19286215877175472,0.09608514410345036,0.015396691022461823,0.022433533572362708,0.036716730777994276,0.46999999999999886,0.1399999999999988,0.33000000000000007,0.46999999999999886,0.5185714285714286,116653215.0,154196712.75,15.66
2019-07-03,15.96,16.1,15.63,15.66,15.66,213017220,3,7,2019,2,3,184,27,14.914000000000001,14.962530884353715,71.34146341463415,0.04609218436873741,0.04506149213111999,14.89044837615811,14.639321981781661,0.251126394376449,0.1270933941580501,0.021201987911323376,0.02398513234182161,0.036716730777994276,0.47000000000000064,1.1300000000000008,0.6600000000000001,1.1300000000000008,0.5635714285714286,128092234.5,154714506.75,15.54
2019-07-05,15.64,15.7,15.39,15.54,15.54,105986070,5,7,2019,4,3,186,27,15.004,15.067525269016674,68.16816816816815,-0.00766283524904221,-0.0076923456231557255,14.99037939521071,14.706038872020057,0.28434052319065195,0.15854281996457048,0.018101276467368838,0.022492655844080126,0.036716730777994276,0.3099999999999987,0.03999999999999915,0.2699999999999996,0.3099999999999987,0.5564285714285714,120895648.5,144832197.0,15.36
2019-07-08,15.42,15.48,15.24,15.36,15.36,88208130,8,7,2019,0,3,189,28,15.060999999999998,15.120702492831823,56.33802816901407,-0.01158301158301156,-0.01165061721997525,15.04724410363983,14.754480437055609,0.2927636665842215,0.1853869892885007,0.018850347763592085,0.022650813340098504,0.030222855291859356,0.2400000000000002,0.05999999999999872,0.29999999999999893,0.29999999999999893,0.5171428571428569,117413344.5,137239958.25,15.34
2019-07-09,15.26,15.4,15.15,15.34,15.34,92862525,9,7,2019,1,3,190,28,15.104,15.1605747668624,56.33802816901407,-0.0013020833333332593,-0.001302931780415906,15.092283472310626,14.79785225653297,0.2944312157776565,0.20719583458633187,0.018854206370869306,0.02115166650176922,0.029374961253654824,0.25,0.040000000000000924,0.20999999999999908,0.25,0.47714285714285687,118073440.5,133944305.25,15.93
2019-07-10,15.61,15.93,15.54,15.93,15.93,137186040,10,7,2019,2,3,191,28,15.232,15.300470263796509,62.537764350453166,0.03846153846153855,0.03774032798284711,15.221162938108991,14.881715052345342,0.3394478857636489,0.2336462448217953,0.020347431240359693,0.02226481146950573,0.029637604799093133,0.39000000000000057,0.5899999999999999,0.1999999999999993,0.5899999999999999,0.4878571428571426,122518938.0,132063454.5,15.91
2019-07-11,15.88,16.1,15.72,15.91,15.91,112716450,11,7,2019,3,3,192,28,15.360999999999999,15.411293852197142,72.12543554006967,-0.0012554927809165228,-0.00125628157226167,15.32713787070761,14.95788430772717,0.36925356298043965,0.2607677084535242,0.0203028819180858,0.020155117748658538,0.029587811094580394,0.3800000000000008,0.1700000000000017,0.20999999999999908,0.3800000000000008,0.464285714285714,121029771.0,126301119.0,16.34
2019-07-12,15.98,16.36,15.98,16.34,16.34,138007815,12,7,2019,4,3,193,28,15.509,15.580149515434025,74.6031746031746,0.027027027027026973,0.026668247082161273,15.48296281367567,15.060263247895527,0.42269956578014245,0.2931540799188479,0.02101720804289584,0.02037622345007816,0.02967998913240905,0.379999999999999,0.4499999999999993,0.07000000000000028,0.4499999999999993,0.4649999999999996,125320987.5,127075314.75,16.9
2019-07-15,16.53,16.96,16.32,16.9,16.9,165001380,15,7,2019,0,3,196,29,15.709,15.820122330809655,77.71587743732589,0.03427172582619331,0.03369753249717088,15.700968534648643,15.19654004434771,0.5044284903009331,0.33540896199526493,0.02218166166116964,0.021254561532384513,0.02945637245335294,0.6400000000000006,0.620000000000001,0.019999999999999574,0.6400000000000006,0.48714285714285677,131544049.5,129750332.25,16.83
2019-07-16,16.62,16.9,16.53,16.83,16.83,122234835,16,7,2019,1,3,197,29,15.877999999999997,16.003736452480624,82.05882352941174,-0.004142011834319503,-0.004150613726313126,15.874665683164237,15.31753707809973,0.5571286050645057,0.3797528906091131,0.022772015242686638,0.019398313016472938,0.02878079265262466,0.36999999999999744,0.0,0.36999999999999744,0.36999999999999744,0.48571428571428527,131410587.0,126624471.75,16.99
2019-07-17,17.04,17.22,16.89,16.99,16.99,146470905,17,7,2019,2,3,198,29,16.08,16.183057097484145,83.56940509915015,0.009506833036244888,0.009461927481126103,16.046255578062045,15.441423220462713,0.6048323575993315,0.4247687840071568,0.02144162288082899,0.019335467258045105,0.028810628029380243,0.3299999999999983,0.39000000000000057,0.060000000000002274,0.39000000000000057,0.4699999999999995,132169137.0,124411176.0,16.9
2019-07-18,17.0,17.05,16.79,16.9,16.9,71467245,18,7,2019,3,3,199,29,16.204,16.313410352487026,80.1775147928994,-0.005297233666862855,-0.005311313754812862,16.177600873744808,15.549465944872882,0.6281349288719262,0.4654420129801107,0.018580974305879728,0.01950862862434561,0.028435999443396195,0.26000000000000156,0.060000000000002274,0.1999999999999993,0.26000000000000156,0.4621428571428568,118014139.5,123053187.0,17.21
2019-07-19,17.05,17.33,16.97,17.21,17.21,105726150,19,7,2019,4,3,200,29,16.371,16.47642665203484,81.64383561643837,0.01834319526627226,0.018176988294420333,16.3364315085533,15.67246846747489,0.6639630410784108,0.5051462185997707,0.017986336126733685,0.01769897353008075,0.02850352401626263,0.35999999999999943,0.4299999999999997,0.07000000000000028,0.4299999999999997,0.47214285714285686,117988147.5,119441898.0,17.05
2019-07-22,17.25,17.48,16.95,17.05,17.05,102694095,22,7,2019,0,3,203,30,16.54,16.58071271530123,76.75070028011204,-0.00929692039511909,-0.009340406493922227,16.446211276468176,15.774507840254527,0.6717034362136491,0.5384576621225464,0.017687892594555624,0.018118411491424933,0.028483444566942177,0.5300000000000011,0.2699999999999996,0.26000000000000156,0.5300000000000011,0.46428571428571414,119436744.0,118425044.25,17.34
2019-07-23,17.11,17.37,16.97,17.34,17.34,75346815,23,7,2019,1,3,204,30,16.740000000000002,16.718764948882825,82.11382113821138,0.017008797653958796,0.01686576762286985,16.58371723393461,15.890470222457896,0.6932470114767142,0.56941553199338,0.017257780211305425,0.018248432628001684,0.028517529482407968,0.40000000000000213,0.3200000000000003,0.08000000000000185,0.40000000000000213,0.4592857142857144,117685173.0,117879306.75,17.66
2019-07-24,17.28,17.74,17.21,17.66,17.66,166092525,24,7,2019,2,3,205,30,16.913,16.88989859454049,80.12048192771084,0.018454440599769306,0.018286223823418147,16.749299197944673,16.02154650227583,0.727752695668844,0.6010829647284728,0.01490866114043671,0.01738725269537661,0.027490782741691363,0.5299999999999976,0.3999999999999986,0.129999999999999,0.5299999999999976,0.4164285714285713,120575821.5,121547379.75,15.25
2019-07-25,15.57,15.63,15.04,15.25,15.25,336273780,25,7,2019,3,3,206,30,16.847,16.591735213714944,47.41532976827095,-0.13646659116647797,-0.1467226921223934,16.51863778287626,15.964394909514656,0.5542428733616056,0.5917149464550994,0.04901579167351885,0.037007169483333116,0.03371128721066208,0.5900000000000016,2.0299999999999994,2.620000000000001,2.620000000000001,0.5814285714285715,142931554.5,131980662.75,15.2
2019-07-26,15.13,15.35,14.82,15.2,15.2,150415455,26,7,2019,4,3,207,30,16.732999999999997,16.338692447584954,48.54014598540146,-0.003278688524590234,-0.003284075201189996,16.31577043166453,15.907773064365422,0.40799736729910663,0.5549714306239009,0.04787247136424159,0.036887834068837604,0.03371360768914943,0.5299999999999994,0.09999999999999964,0.4299999999999997,0.5299999999999994,0.597857142857143,144172318.5,134746653.0,15.72
